DCx,X,Z,K,Theta,q
3798,17222,-1.298000,0.000368209,306.726074,0.620546309
3803,17217,-1.298000,0.000367957,178.5812955,0.315496563
3808,17212,-1.298000,0.000367855,315.1699299,0.460897554
3813,17207,-1.298000,0.000367479,255.4610861,2.61998865
3818,17202,-1.298000,0.000367218,343.1960504,2.173114495
3823,17197,-1.298000,0.00036689,93.23868812,0.010752528
3828,17192,-1.298000,0.000366709,332.5643574,2.431245714
3833,17187,-1.298000,0.000366376,272.0020698,0.736867224
3838,17182,-1.298000,0.000366446,237.2514304,2.657809646
3843,17177,-1.298000,0.000367095,80.80925486,2.517841948
3848,17172,-1.298000,0.000368175,295.0713903,1.066702156
3853,17167,-1.298000,0.000369148,155.9653089,0.94574135
3858,17162,-1.298000,0.000368896,140.3199951,0.462558925
3863,17157,-1.298000,0.000372871,171.6837294,1.165269689
3868,17152,-1.298000,0.0003772,97.05330649,0.916319545
3873,17147,-1.298000,0.000376471,211.9778952,2.463527439
3878,17142,-1.298000,0.000377766,349.0943995,0.83964704
3883,17137,-1.298000,0.000379013,317.0473234,2.554361843
3888,17132,-1.298000,0.00037574,346.8415765,0.585855468
3893,17127,-1.298000,0.000371522,185.4022442,1.0650074
3898,17122,-1.298000,0.000368791,183.5634122,1.037926743
3903,17117,-1.298000,0.000363948,200.0158323,1.756894054
3908,17112,-1.298000,0.000359861,305.8798026,1.368752386
3913,17107,-1.298000,0.000359988,302.1850513,0.115346135
3918,17102,-1.298000,0.000359669,46.23429042,1.140046783
3923,17097,-1.298000,0.000361405,91.00752684,1.639461135
3928,17092,-1.298000,0.000367517,120.9157958,0.2047742
3933,17087,-1.298000,0.000372713,263.1047938,0.639679395
3938,17082,-1.298000,0.000374513,245.2193377,2.315692701
3943,17077,-1.298000,0.000375336,117.7636211,1.891138108
3948,17072,-1.298000,0.000375352,129.7491319,2.426164082
3953,17067,-1.298000,0.000375278,118.7762292,0.064470025
3958,17062,-1.298000,0.000374933,167.8831251,0.035270664
3963,17057,-1.298000,0.000373069,313.5867141,1.196389996
3968,17052,-1.298000,0.000371732,343.3084002,0.629087025
3973,17047,-1.298000,0.000365774,203.1181294,1.763744221
3978,17042,-1.298000,0.000364957,340.0825386,2.468165685
3983,17037,-1.298000,0.000365008,299.7500415,2.247227947
3988,17032,-1.298000,0.000361781,97.53878741,2.787434744
3993,17027,-1.298000,0.000361704,121.4801939,1.573636603
3998,17022,-1.298000,0.000362668,60.29234001,1.61593625
4003,17017,-1.298000,0.000363358,347.5662288,2.001883498
4008,17012,-1.298000,0.000363581,148.054348,2.61378359
4013,17007,-1.298000,0.000361248,311.7376295,0.543974788
4018,17002,-1.298000,0.000362359,331.4362544,2.097319874
4023,16997,-1.298000,0.00036795,283.4046929,0.56673061
4028,16992,-1.298000,0.000372912,124.1966882,0.599448637
4033,16987,-1.298000,0.000375174,24.95017818,2.312897847
4038,16982,-1.298000,0.000376903,274.8347021,1.589688565
4043,16977,-1.298000,0.000381429,214.190901,0.014143912
4048,16972,-1.298000,0.000385262,203.150286,2.86608315
4053,16967,-1.298000,0.000387124,246.2933277,2.631837001
4058,16962,-1.298000,0.000391212,225.3650519,2.616926689
4063,16957,-1.298000,0.000396302,266.8832915,1.482075705
4068,16952,-1.298000,0.000399031,261.2606676,1.593305078
4073,16947,-1.298000,0.000399644,121.1051163,0.096782154
4078,16942,-1.298000,0.000399938,92.48934453,2.250470125
4083,16937,-1.298000,0.000397884,83.84515072,2.275056039
4088,16932,-1.298000,0.000397812,335.668479,1.750688217
4093,16927,-1.298000,0.000396177,160.674196,1.110351025
4098,16922,-1.298000,0.000389649,273.0970022,1.475999813
4103,16917,-1.298000,0.000386188,148.1015664,1.581547374
4108,16912,-1.298000,0.000385814,254.9741811,1.346173396
4113,16907,-1.298000,0.000382188,240.1900882,0.427202715
4118,16902,-1.298000,0.000378237,329.5041445,1.958231197
4123,16897,-1.298000,0.000376416,265.6020253,2.024010865
4128,16892,-1.298000,0.000375174,114.7227751,2.249288325
4133,16887,-1.298000,0.000373494,319.7284651,0.917777568
4138,16882,-1.298000,0.000371922,104.4330607,2.413042776
4143,16877,-1.298000,0.000370961,330.7737299,0.899900396
4148,16872,-1.298000,0.000370421,355.3471695,0.822260025
4153,16867,-1.298000,0.000367898,167.0616496,0.811454946
4158,16862,-1.298000,0.000368723,306.5650005,2.290472788
4163,16857,-1.298000,0.00037013,120.392395,0.955725646
4168,16852,-1.298000,0.000368682,29.97839847,1.071013345
4173,16847,-1.298000,0.000371496,358.8018073,2.026445631
4178,16842,-1.298000,0.000374942,97.6477455,0.100614675
4183,16837,-1.298000,0.000375131,220.815609,0.450067632
4188,16832,-1.298000,0.00037568,332.0935019,1.264650366
4193,16827,-1.298000,0.000376401,93.82449175,0.638682434
4198,16822,-1.298000,0.000376425,126.2787802,2.280216374
4203,16817,-1.298000,0.000376157,276.854377,1.92991841
4208,16812,-1.298000,0.000374963,187.6250671,2.518940142
4213,16807,-1.298000,0.000373762,127.5582327,0.623387294
4218,16802,-1.298000,0.000376726,128.3827659,1.315042778
4223,16797,-1.298000,0.000376399,277.4713473,2.196359255
4228,16792,-1.298000,0.00037687,37.97396555,0.314255156
4233,16787,-1.298000,0.000377892,28.73113934,1.333694142
4238,16782,-1.298000,0.000376611,344.9784627,1.471658117
4243,16777,-1.298000,0.000375435,327.010354,2.08327906
4248,16772,-1.298000,0.000373875,133.4054646,2.792423956
4253,16767,-1.298000,0.00037294,35.14130499,0.465452326
4258,16762,-1.298000,0.000371211,132.3730558,0.158043662
4263,16757,-1.298000,0.000370191,248.5364297,1.826029359
4268,16752,-1.298000,0.000370154,329.7999568,0.728822354
4273,16747,-1.298000,0.00036989,202.2053424,1.674906589
4278,16742,-1.298000,0.000365992,212.6391772,2.035502023
4283,16737,-1.298000,0.000364465,125.8307763,1.399514306
4288,16732,-1.298000,0.000363385,114.8388978,1.975215197
4293,16727,-1.298000,0.000360074,5.601295557,2.425048017
4298,16722,-1.298000,0.000358005,149.6198713,2.569317707
4303,16717,-1.298000,0.000356504,334.65403,2.132633742
4308,16712,-1.298000,0.000355501,120.1876879,0.790000847
4313,16707,-1.298000,0.000356118,108.9088495,0.88832172
4318,16702,-1.298000,0.000354858,49.31238933,0.557535748
4323,16697,-1.298000,0.00035796,222.3670094,1.79813012
4328,16692,-1.298000,0.000363478,196.441315,2.334892326
4333,16687,-1.298000,0.000365869,332.6649356,0.287298684
4338,16682,-1.298000,0.00036938,76.14096392,1.229929347
4343,16677,-1.298000,0.000372412,299.5293362,1.893737134
4348,16672,-1.298000,0.000373916,138.2246796,2.295940095
4353,16667,-1.298000,0.000374364,277.7164189,1.5468201
4358,16662,-1.298000,0.000373612,77.92258689,0.14036806
4363,16657,-1.298000,0.00037205,318.103427,1.321918865
4368,16652,-1.298000,0.00037005,160.9473931,2.343807251
4373,16647,-1.298000,0.000367094,321.922771,2.973437922
4378,16642,-1.298000,0.00036621,129.3395917,2.547837009
4383,16637,-1.298000,0.000364867,249.978369,0.179958916
4388,16632,-1.298000,0.000364819,211.9049527,2.300175594
4393,16627,-1.298000,0.000364777,294.6414655,2.174719688
4398,16622,-1.298000,0.000365234,59.33327612,2.264048723
4403,16617,-1.298000,0.000365221,59.97311537,0.604294372
4408,16612,-1.298000,0.000362488,203.1611518,0.971515719
4413,16607,-1.298000,0.000359382,206.1474101,1.791236527
4418,16602,-1.298000,0.000356918,314.8312111,2.931340689
4423,16597,-1.298000,0.000354979,215.2638178,1.354285019
4428,16592,-1.298000,0.000354629,180.5958535,1.488916209
4433,16587,-1.298000,0.000354019,109.3638295,2.914968416
4438,16582,-1.298000,0.00035768,130.6018112,2.289013776
4443,16577,-1.298000,0.000363671,297.7602536,2.939296
4448,16572,-1.298000,0.00036691,188.0563671,0.608494016
4453,16567,-1.298000,0.000371973,202.5288064,0.09500584
4458,16562,-1.298000,0.000376983,268.6429205,0.474444086
4463,16557,-1.298000,0.000379007,236.9652204,2.159110206
4468,16552,-1.298000,0.000381629,356.6279934,2.331847085
4473,16547,-1.298000,0.000384157,247.6991243,1.934873335
4478,16542,-1.298000,0.000386328,214.2130181,1.014193976
4483,16537,-1.298000,0.000386117,272.5816076,1.963956984
4488,16532,-1.298000,0.0003859,206.3430714,0.136969048
4493,16527,-1.298000,0.000386333,287.317144,2.60245434
4498,16522,-1.298000,0.000385198,332.3862216,0.308885248
4503,16517,-1.298000,0.000384633,277.6472947,2.840908007
4508,16512,-1.298000,0.000384138,96.9984911,1.138493247
4513,16507,-1.298000,0.000381645,341.123433,0.403562688
4518,16502,-1.298000,0.000375325,310.8240536,0.938639499
4523,16497,-1.298000,0.000368407,212.1259932,2.696052273
4528,16492,-1.298000,0.00035853,54.51548757,2.342371191
4533,16487,-1.298000,0.000347562,268.6185744,0.579123972
4538,16482,-1.298000,0.000338489,210.9901162,0.521822484
4543,16477,-1.298000,0.000337722,272.2162911,2.679948659
4548,16472,-1.298000,0.000338398,22.71224506,2.312293523
4553,16467,-1.298000,0.000337846,148.8426337,2.376350826
4558,16462,-1.298000,0.000337741,320.3791222,0.640673558
4563,16457,-1.298000,0.000340168,315.4087128,0.580118029
4568,16452,-1.298000,0.000344245,338.359234,1.940217248
4573,16447,-1.298000,0.00034784,120.7930738,0.333860811
4578,16442,-1.298000,0.000352828,33.66809104,1.517737562
4583,16437,-1.298000,0.000356196,178.6587072,2.054764717
4588,16432,-1.298000,0.000356154,33.90271049,0.471082705
4593,16427,-1.298000,0.000355577,313.0969167,1.120123909
4598,16422,-1.298000,0.000355742,38.53602424,2.425116591
4603,16417,-1.298000,0.00035514,230.3404786,2.727965794
4608,16412,-1.298000,0.000355109,121.1824738,0.482068609
4613,16407,-1.298000,0.000355423,113.6664984,2.213843646
4618,16402,-1.298000,0.000355986,307.2860156,1.6670869
4623,16397,-1.298000,0.000356659,204.8590583,0.563569791
4628,16392,-1.298000,0.000356869,173.0359742,2.070043062
4633,16387,-1.298000,0.000356728,229.0676591,0.899448939
4638,16382,-1.298000,0.000356145,91.82902758,1.896804233
4643,16377,-1.298000,0.000356404,37.51830104,0.707350504
4648,16372,-1.298000,0.000358094,129.7375795,1.468029303
4653,16367,-1.298000,0.000360386,186.6269725,2.27479265
4658,16362,-1.298000,0.000364361,55.08773211,1.860622259
4663,16357,-1.298000,0.000364533,44.91800387,0.743325841
4668,16352,-1.298000,0.000363759,310.7389845,1.959623753
4673,16347,-1.298000,0.000368417,96.18155555,0.992357652
4678,16342,-1.298000,0.000371818,118.730149,0.357609483
4683,16337,-1.298000,0.000371934,101.5730647,1.970568609
4688,16332,-1.298000,0.000373407,255.9710431,2.841959665
4693,16327,-1.298000,0.000371241,8.855314711,2.523463012
4698,16322,-1.298000,0.000369418,1.94770613,0.439164215
4703,16317,-1.298000,0.000368743,29.56460183,2.062478353
4708,16312,-1.298000,0.000366127,104.9071657,1.992639252
4713,16307,-1.298000,0.000364745,309.538291,1.531467551
4718,16302,-1.298000,0.000363413,32.08636757,1.30416568
4723,16297,-1.298000,0.000363115,327.6189169,1.150764791
4728,16292,-1.298000,0.000363668,51.98802402,2.526882703
4733,16287,-1.298000,0.000364836,242.8965198,0.752505054
4738,16282,-1.298000,0.00036489,76.60656893,0.874439403
4743,16277,-1.298000,0.000365092,116.6646414,1.682906548
4748,16272,-1.298000,0.000364366,181.5419404,1.879991071
4753,16267,-1.298000,0.000363126,1.40923004,1.349158368
4758,16262,-1.298000,0.000360786,16.33182402,2.593275967
4763,16257,-1.298000,0.000359628,317.8332166,2.861871359
4768,16252,-1.298000,0.000357575,25.07967883,2.449582026
4773,16247,-1.298000,0.00035576,214.059985,2.160189336
4778,16242,-1.298000,0.000355472,122.6391806,0.36612542
4783,16237,-1.298000,0.000354731,329.0610008,0.248862683
4788,16232,-1.298000,0.0003567,239.0106203,2.517370008
4793,16227,-1.298000,0.000360375,98.43499205,1.0516536
4798,16222,-1.298000,0.000363826,141.6970381,2.716910874
4803,16217,-1.298000,0.000364649,56.49413478,1.733674198
4808,16212,-1.298000,0.000366511,269.5490811,0.153259598
4813,16207,-1.298000,0.000367869,13.00143485,0.646962222
4818,16202,-1.298000,0.000367609,352.7191133,0.440053696
4823,16197,-1.298000,0.0003672,182.0038124,1.248904023
4828,16192,-1.298000,0.000366667,239.4959266,2.632674874
4833,16187,-1.298000,0.000365929,194.556612,0.278876117
4838,16182,-1.298000,0.000365592,158.0907423,2.789534827
4843,16177,-1.298000,0.000365131,143.4932786,2.807513153
4848,16172,-1.298000,0.000364543,81.90336956,0.796073805
4853,16167,-1.298000,0.000364892,116.8760876,0.107036609
4858,16162,-1.298000,0.000362725,231.7647914,1.399401655
4863,16157,-1.298000,0.000361444,261.11029,1.753139992
4868,16152,-1.298000,0.000364911,9.422446723,2.180228382
4873,16147,-1.298000,0.000367907,127.0641992,1.000483107
4878,16142,-1.298000,0.000367824,133.6965944,0.1910468
4883,16137,-1.298000,0.00036743,42.57966199,2.674912493
4888,16132,-1.298000,0.000366845,62.16295575,2.486887747
4893,16127,-1.298000,0.000366413,158.2160883,1.118848748
4898,16122,-1.298000,0.000364163,77.23603794,2.296389501
4903,16117,-1.298000,0.000362493,129.8469948,1.312202883
4908,16112,-1.298000,0.000360785,247.1503615,1.554815142
4913,16107,-1.298000,0.000357772,277.5850619,1.680566781
4918,16102,-1.298000,0.000355768,122.2726851,0.736517645
4923,16097,-1.298000,0.000354371,6.517186062,0.384915866
4928,16092,-1.298000,0.000352904,57.63679948,1.831449868
4933,16087,-1.298000,0.000347128,103.9932615,1.840703121
4938,16082,-1.298000,0.000342664,150.9354862,0.704793912
4943,16077,-1.298000,0.000338977,111.3345487,2.572829853
4948,16072,-1.298000,0.000336585,164.1823804,0.345914019
4953,16067,-1.298000,0.00033776,120.2117853,2.647545051
4958,16062,-1.298000,0.00033756,51.60488141,1.166727332
4963,16057,-1.298000,0.000343118,99.33320957,0.899467314
4968,16052,-1.298000,0.000352518,187.5531745,2.258742429
4973,16047,-1.298000,0.000355693,289.5017294,0.795508504
4978,16042,-1.298000,0.000361185,355.8785326,1.576644974
4983,16037,-1.298000,0.000366395,244.4922017,0.687704153
4988,16032,-1.298000,0.000366556,70.98485998,0.169156654
4993,16027,-1.298000,0.000366992,49.72827741,2.483343156
4998,16022,-1.298000,0.000367346,205.9947302,0.347442341
5003,16017,-1.298000,0.000367889,37.24984592,1.625769003
5008,16012,-1.298000,0.000365401,298.733846,1.874051897
5013,16007,-1.298000,0.000363614,294.6864564,0.001127467
5018,16002,-1.298000,0.000362411,279.6155435,0.490845361
5023,15997,-1.298000,0.000360989,275.8452121,0.028549694
5028,15992,-1.298000,0.000355402,271.6032393,2.259004364
5033,15987,-1.298000,0.000352817,91.00701332,2.111129264
5038,15982,-1.298000,0.000351886,292.2790443,1.069023182
5043,15977,-1.298000,0.000346694,153.4700181,2.011236344
5048,15972,-1.298000,0.000342912,312.9297979,0.272985163
5053,15967,-1.298000,0.000339777,52.06207034,2.467964971
5058,15962,-1.298000,0.000338056,342.497645,1.269659923
5063,15957,-1.298000,0.000337969,55.04545043,0.304764566
5068,15952,-1.298000,0.000338005,14.37206548,0.292768067
5073,15947,-1.298000,0.000337929,139.3743823,0.319071988
5078,15942,-1.298000,0.00033764,104.0300198,1.856096629
5083,15937,-1.298000,0.000337125,122.3630627,0.602962056
5088,15932,-1.298000,0.000336981,237.1312447,1.269594107
5093,15927,-1.298000,0.000337038,133.8604128,2.427066461
5098,15922,-1.298000,0.000337517,269.9001911,0.986749417
5103,15917,-1.298000,0.000338286,265.8740567,0.820049479
5108,15912,-1.298000,0.000338845,119.6992328,2.456486434
5113,15907,-1.298000,0.000338463,276.413716,0.619399178
5118,15902,-1.298000,0.000337064,96.72117848,1.963700542
5123,15897,-1.298000,0.000336528,69.73126191,1.728039234
5128,15892,-1.298000,0.000336574,14.25011769,1.691138301
5133,15887,-1.298000,0.000336856,141.5360425,0.944032458
5138,15882,-1.298000,0.000337711,267.1596344,0.436991462
5143,15877,-1.298000,0.000337902,262.4604056,0.390650541
5148,15872,-1.298000,0.000335337,174.8050525,2.528000121
5153,15867,-1.298000,0.000328399,47.09572804,1.423835069
5158,15862,-1.298000,0.000319418,247.4017231,0.695092048
5163,15857,-1.298000,0.000314483,95.32566912,2.343126157
5168,15852,-1.298000,0.000314588,131.5660021,2.047273089
5173,15847,-1.298000,0.000318106,348.1886369,0.483655695
5178,15842,-1.298000,0.000322202,1.216999323,0.423581149
5183,15837,-1.298000,0.000329019,151.7037866,2.006228492
5188,15832,-1.298000,0.000333359,275.4266609,1.976198654
5193,15827,-1.298000,0.000333191,119.6541638,1.93141781
5198,15822,-1.298000,0.000336261,3.449861384,0.560363889
5203,15817,-1.298000,0.000340848,318.0698114,2.466295394
5208,15812,-1.298000,0.000342528,323.0828734,1.841238225
5213,15807,-1.298000,0.000347513,29.04137667,2.796665968
5218,15802,-1.298000,0.000353982,269.2080455,1.984248477
5223,15797,-1.298000,0.000357916,6.568556513,0.747609495
5228,15792,-1.298000,0.000359155,29.09444735,0.140076604
5233,15787,-1.298000,0.000365533,99.79074863,0.111421611
5238,15782,-1.298000,0.000370168,243.8219465,2.154807731
5243,15777,-1.298000,0.00037221,115.1932821,0.730254295
5248,15772,-1.298000,0.000372529,14.9277868,0.43702895
5253,15767,-1.298000,0.000375392,240.6389203,0.131865455
5258,15762,-1.298000,0.000378879,206.3016358,2.426491359
5263,15757,-1.298000,0.000382346,64.19773511,2.522171244
5268,15752,-1.298000,0.000382521,190.2537551,0.68855109
5273,15747,-1.298000,0.000382661,341.8434896,2.243517139
5278,15742,-1.298000,0.000386192,342.4954254,0.845840813
5283,15737,-1.298000,0.000388385,34.2350142,1.01475454
5288,15732,-1.298000,0.000388642,277.6349596,0.987618535
5293,15727,-1.298000,0.00038981,153.5859759,0.199903216
5298,15722,-1.298000,0.000390357,139.1718581,0.23146036
5303,15717,-1.298000,0.000390234,330.9087239,1.484494889
5308,15712,-1.298000,0.000389741,191.0376531,1.128290008
5313,15707,-1.298000,0.000387991,78.68077582,1.249759946
5318,15702,-1.298000,0.000385111,102.8585067,1.859055533
5323,15697,-1.298000,0.000381291,100.7728509,1.990588586
5328,15692,-1.298000,0.000378109,35.89126978,1.906527344
5333,15687,-1.298000,0.000373505,135.5893714,1.020604915
5338,15682,-1.298000,0.000368515,263.0127087,2.234265728
5343,15677,-1.298000,0.000365772,148.7687046,2.086516801
5348,15672,-1.298000,0.000364702,86.57285841,1.759731138
5353,15667,-1.298000,0.000363038,199.9676881,2.648226812
5358,15662,-1.298000,0.000360538,22.35507649,2.871627575
5363,15657,-1.298000,0.000359345,38.35661401,2.580237502
5368,15652,-1.298000,0.000358099,135.1702973,0.961087033
5373,15647,-1.298000,0.000356345,342.5402592,1.990763951
5378,15642,-1.298000,0.000354538,31.65957659,2.716897941
